code,module,category,text_ru,text_kz,text_en,type,is_reverse,options
COG_GO_073,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_074,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_075,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_076,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_077,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_078,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_079,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_080,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_081,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_082,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_083,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_084,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_085,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_086,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_087,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_088,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_089,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_090,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_091,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_092,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_093,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_094,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_095,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_096,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_097,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_GO_098,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_099,COGNITIVE,attention,"Стимул: 🟢 (Зеленый)","Стимул: 🟢 (Жасыл)","Stimulus: 🟢 (Green)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 1}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 0}]"
COG_GO_100,COGNITIVE,attention,"Стимул: 🔴 (Красный)","Стимул: 🔴 (Қызыл)","Stimulus: 🔴 (Red)",choice,FALSE,"[{""text"": ""НАЖАТЬ (PRESS)"", ""value"": 0}, {""text"": ""ПРОПУСТИТЬ (SKIP)"", ""value"": 1}]"
COG_LOG_001,COGNITIVE,logic,"Продолжи ряд: 2 → 4 → 6 → ?","Қатарды жалғастыр: 2 → 4 → 6 → ?","Continue the series: 2 → 4 → 6 → ?",choice,FALSE,"[{""text"": ""8"", ""value"": 1}, {""text"": ""7"", ""value"": 0}, {""text"": ""9"", ""value"": 0}, {""text"": ""10"", ""value"": 0}]"
COG_LOG_002,COGNITIVE,logic,"Продолжи ряд: ▲ ● ▲ ● → ?","Қатарды жалғастыр: ▲ ● ▲ ● → ?","Continue the series: ▲ ● ▲ ● → ?",choice,FALSE,"[{""text"": ""▲"", ""value"": 1}, {""text"": ""●"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_LOG_003,COGNITIVE,logic,"Продолжи ряд: A → C → E → ?","Қатарды жалғастыр: A → C → E → ?","Continue the series: A → C → E → ?",choice,FALSE,"[{""text"": ""G"", ""value"": 1}, {""text"": ""F"", ""value"": 0}, {""text"": ""H"", ""value"": 0}, {""text"": ""I"", ""value"": 0}]"
COG_LOG_004,COGNITIVE,logic,"Продолжи ряд: 10 → 8 → 6 → ?","Қатарды жалғастыр: 10 → 8 → 6 → ?","Continue the series: 10 → 8 → 6 → ?",choice,FALSE,"[{""text"": ""4"", ""value"": 1}, {""text"": ""5"", ""value"": 0}, {""text"": ""3"", ""value"": 0}, {""text"": ""2"", ""value"": 0}]"
COG_LOG_005,COGNITIVE,logic,"Продолжи ряд: ■ ■ ● → ■ ■ ● → ?","Қатарды жалғастыр: ■ ■ ● → ■ ■ ● → ?","Continue the series: ■ ■ ● → ■ ■ ● → ?",choice,FALSE,"[{""text"": ""■ ■ ●"", ""value"": 1}, {""text"": ""● ● ■"", ""value"": 0}, {""text"": ""■ ● ■"", ""value"": 0}]"
COG_LOG_006,COGNITIVE,logic,"Продолжи ряд: 1 → 1 → 2 → 3 → ?","Қатарды жалғастыр: 1 → 1 → 2 → 3 → ?","Continue the series: 1 → 1 → 2 → 3 → ?",choice,FALSE,"[{""text"": ""5"", ""value"": 1}, {""text"": ""4"", ""value"": 0}, {""text"": ""6"", ""value"": 0}, {""text"": ""8"", ""value"": 0}]"
COG_LOG_007,COGNITIVE,logic,"Продолжи ряд: B → D → F → ?","Қатарды жалғастыр: B → D → F → ?","Continue the series: B → D → F → ?",choice,FALSE,"[{""text"": ""H"", ""value"": 1}, {""text"": ""G"", ""value"": 0}, {""text"": ""I"", ""value"": 0}, {""text"": ""J"", ""value"": 0}]"
COG_LOG_008,COGNITIVE,logic,"Продолжи ряд: ▲ ▲ ● ● → ▲ ▲ ● ● → ?","Қатарды жалғастыр: ▲ ▲ ● ● → ▲ ▲ ● ● → ?","Continue the series: ▲ ▲ ● ● → ▲ ▲ ● ● → ?",choice,FALSE,"[{""text"": ""▲ ▲ ● ●"", ""value"": 1}, {""text"": ""● ● ▲ ▲"", ""value"": 0}, {""text"": ""▲ ● ▲ ●"", ""value"": 0}]"
COG_LOG_009,COGNITIVE,logic,"Продолжи ряд: 3 → 6 → 9 → ?","Қатарды жалғастыр: 3 → 6 → 9 → ?","Continue the series: 3 → 6 → 9 → ?",choice,FALSE,"[{""text"": ""12"", ""value"": 1}, {""text"": ""10"", ""value"": 0}, {""text"": ""15"", ""value"": 0}, {""text"": ""11"", ""value"": 0}]"
COG_LOG_010,COGNITIVE,logic,"Продолжи ряд: Z → X → V → ?","Қатарды жалғастыр: Z → X → V → ?","Continue the series: Z → X → V → ?",choice,FALSE,"[{""text"": ""T"", ""value"": 1}, {""text"": ""U"", ""value"": 0}, {""text"": ""W"", ""value"": 0}, {""text"": ""S"", ""value"": 0}]"
COG_LOG_011,COGNITIVE,logic,"Продолжи ряд: 5 → 10 → 20 → ?","Қатарды жалғастыр: 5 → 10 → 20 → ?","Continue the series: 5 → 10 → 20 → ?",choice,FALSE,"[{""text"": ""40"", ""value"": 1}, {""text"": ""30"", ""value"": 0}, {""text"": ""50"", ""value"": 0}, {""text"": ""25"", ""value"": 0}]"
COG_LOG_012,COGNITIVE,logic,"Продолжи ряд: ● ▲ ● ▲ → ?","Қатарды жалғастыр: ● ▲ ● ▲ → ?","Continue the series: ● ▲ ● ▲ → ?",choice,FALSE,"[{""text"": ""●"", ""value"": 1}, {""text"": ""▲"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_LOG_013,COGNITIVE,logic,"Продолжи ряд: C → F → I → ?","Қатарды жалғастыр: C → F → I → ?","Continue the series: C → F → I → ?",choice,FALSE,"[{""text"": ""L"", ""value"": 1}, {""text"": ""K"", ""value"": 0}, {""text"": ""M"", ""value"": 0}, {""text"": ""J"", ""value"": 0}]"
COG_LOG_014,COGNITIVE,logic,"Продолжи ряд: 16 → 8 → 4 → ?","Қатарды жалғастыр: 16 → 8 → 4 → ?","Continue the series: 16 → 8 → 4 → ?",choice,FALSE,"[{""text"": ""2"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""0"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_LOG_015,COGNITIVE,logic,"Продолжи ряд: ■ ● ● → ■ ● ● → ?","Қатарды жалғастыр: ■ ● ● → ■ ● ● → ?","Continue the series: ■ ● ● → ■ ● ● → ?",choice,FALSE,"[{""text"": ""■ ● ●"", ""value"": 1}, {""text"": ""● ● ■"", ""value"": 0}, {""text"": ""● ■ ●"", ""value"": 0}]"
COG_LOG_016,COGNITIVE,logic,"Продолжи ряд: 2 → 4 → 8 → ?","Қатарды жалғастыр: 2 → 4 → 8 → ?","Continue the series: 2 → 4 → 8 → ?",choice,FALSE,"[{""text"": ""16"", ""value"": 1}, {""text"": ""12"", ""value"": 0}, {""text"": ""10"", ""value"": 0}, {""text"": ""14"", ""value"": 0}]"
COG_LOG_017,COGNITIVE,logic,"Продолжи ряд: D → G → J → ?","Қатарды жалғастыр: D → G → J → ?","Continue the series: D → G → J → ?",choice,FALSE,"[{""text"": ""M"", ""value"": 1}, {""text"": ""L"", ""value"": 0}, {""text"": ""K"", ""value"": 0}, {""text"": ""N"", ""value"": 0}]"
COG_LOG_018,COGNITIVE,logic,"Продолжи ряд: ▲ ● ● ▲ → ● ● ▲ ● → ?","Қатарды жалғастыр: ▲ ● ● ▲ → ● ● ▲ ● → ?","Continue the series: ▲ ● ● ▲ → ● ● ▲ ● → ?",choice,FALSE,"[{""text"": ""● ▲ ● ●"", ""value"": 1}, {""text"": ""▲ ● ● ▲"", ""value"": 0}, {""text"": ""● ● ▲ ▲"", ""value"": 0}]"
COG_LOG_019,COGNITIVE,logic,"Продолжи ряд: 9 → 7 → 5 → ?","Қатарды жалғастыр: 9 → 7 → 5 → ?","Continue the series: 9 → 7 → 5 → ?",choice,FALSE,"[{""text"": ""3"", ""value"": 1}, {""text"": ""4"", ""value"": 0}, {""text"": ""2"", ""value"": 0}, {""text"": ""1"", ""value"": 0}]"
COG_LOG_020,COGNITIVE,logic,"Продолжи ряд: A → B → D → G → ?","Қатарды жалғастыр: A → B → D → G → ?","Continue the series: A → B → D → G → ?",choice,FALSE,"[{""text"": ""K"", ""value"": 1}, {""text"": ""J"", ""value"": 0}, {""text"": ""L"", ""value"": 0}, {""text"": ""I"", ""value"": 0}]"
COG_LOG_021,COGNITIVE,logic,"Продолжи ряд: 4 → 9 → 16 → ?","Қатарды жалғастыр: 4 → 9 → 16 → ?","Continue the series: 4 → 9 → 16 → ?",choice,FALSE,"[{""text"": ""25"", ""value"": 1}, {""text"": ""20"", ""value"": 0}, {""text"": ""36"", ""value"": 0}, {""text"": ""30"", ""value"": 0}]"
COG_LOG_022,COGNITIVE,logic,"Продолжи ряд: ● ■ ● ■ → ?","Қатарды жалғастыр: ● ■ ● ■ → ?","Continue the series: ● ■ ● ■ → ?",choice,FALSE,"[{""text"": ""●"", ""value"": 1}, {""text"": ""■"", ""value"": 0}, {""text"": ""▲"", ""value"": 0}]"
COG_LOG_023,COGNITIVE,logic,"Продолжи ряд: E → H → K → ?","Қатарды жалғастыр: E → H → K → ?","Continue the series: E → H → K → ?",choice,FALSE,"[{""text"": ""N"", ""value"": 1}, {""text"": ""M"", ""value"": 0}, {""text"": ""L"", ""value"": 0}, {""text"": ""O"", ""value"": 0}]"
COG_LOG_024,COGNITIVE,logic,"Продолжи ряд: 100 → 50 → 25 → ?","Қатарды жалғастыр: 100 → 50 → 25 → ?","Continue the series: 100 → 50 → 25 → ?",choice,FALSE,"[{""text"": ""12.5"", ""value"": 1}, {""text"": ""10"", ""value"": 0}, {""text"": ""15"", ""value"": 0}, {""text"": ""20"", ""value"": 0}]"
COG_LOG_025,COGNITIVE,logic,"Продолжи ряд: ▲ ▲ ▲ ● → ▲ ▲ ● ● → ?","Қатарды жалғастыр: ▲ ▲ ▲ ● → ▲ ▲ ● ● → ?","Continue the series: ▲ ▲ ▲ ● → ▲ ▲ ● ● → ?",choice,FALSE,"[{""text"": ""▲ ● ● ●"", ""value"": 1}, {""text"": ""● ● ● ●"", ""value"": 0}, {""text"": ""▲ ▲ ▲ ▲"", ""value"": 0}]"
COG_LOG_026,COGNITIVE,logic,"Продолжи ряд: 1 → 4 → 9 → ?","Қатарды жалғастыр: 1 → 4 → 9 → ?","Continue the series: 1 → 4 → 9 → ?",choice,FALSE,"[{""text"": ""16"", ""value"": 1}, {""text"": ""12"", ""value"": 0}, {""text"": ""15"", ""value"": 0}, {""text"": ""13"", ""value"": 0}]"
COG_LOG_027,COGNITIVE,logic,"Продолжи ряд: F → J → N → ?","Қатарды жалғастыр: F → J → N → ?","Continue the series: F → J → N → ?",choice,FALSE,"[{""text"": ""R"", ""value"": 1}, {""text"": ""Q"", ""value"": 0}, {""text"": ""S"", ""value"": 0}, {""text"": ""P"", ""value"": 0}]"
COG_LOG_028,COGNITIVE,logic,"Продолжи ряд: ● ● ▲ → ● ▲ ▲ → ?","Қатарды жалғастыр: ● ● ▲ → ● ▲ ▲ → ?","Continue the series: ● ● ▲ → ● ▲ ▲ → ?",choice,FALSE,"[{""text"": ""▲ ▲ ▲"", ""value"": 1}, {""text"": ""● ● ●"", ""value"": 0}, {""text"": ""● ▲ ●"", ""value"": 0}]"
COG_LOG_029,COGNITIVE,logic,"Продолжи ряд: 20 → 18 → 16 → ?","Қатарды жалғастыр: 20 → 18 → 16 → ?","Continue the series: 20 → 18 → 16 → ?",choice,FALSE,"[{""text"": ""14"", ""value"": 1}, {""text"": ""12"", ""value"": 0}, {""text"": ""15"", ""value"": 0}, {""text"": ""13"", ""value"": 0}]"
COG_LOG_030,COGNITIVE,logic,"Продолжи ряд: A → D → H → ?","Қатарды жалғастыр: A → D → H → ?","Continue the series: A → D → H → ?",choice,FALSE,"[{""text"": ""M"", ""value"": 1}, {""text"": ""L"", ""value"": 0}, {""text"": ""K"", ""value"": 0}, {""text"": ""N"", ""value"": 0}]"
COG_LOG_031,COGNITIVE,logic,"Продолжи ряд: 7 → 14 → 21 → ?","Қатарды жалғастыр: 7 → 14 → 21 → ?","Continue the series: 7 → 14 → 21 → ?",choice,FALSE,"[{""text"": ""28"", ""value"": 1}, {""text"": ""35"", ""value"": 0}, {""text"": ""24"", ""value"": 0}, {""text"": ""25"", ""value"": 0}]"
COG_LOG_032,COGNITIVE,logic,"Продолжи ряд: ▲ ● ■ ▲ ● → ?","Қатарды жалғастыр: ▲ ● ■ ▲ ● → ?","Continue the series: ▲ ● ■ ▲ ● → ?",choice,FALSE,"[{""text"": ""■"", ""value"": 1}, {""text"": ""●"", ""value"": 0}, {""text"": ""▲"", ""value"": 0}]"
COG_LOG_033,COGNITIVE,logic,"Продолжи ряд: G → K → O → ?","Қатарды жалғастыр: G → K → O → ?","Continue the series: G → K → O → ?",choice,FALSE,"[{""text"": ""S"", ""value"": 1}, {""text"": ""R"", ""value"": 0}, {""text"": ""T"", ""value"": 0}, {""text"": ""Q"", ""value"": 0}]"
COG_LOG_034,COGNITIVE,logic,"Продолжи ряд: 81 → 27 → 9 → ?","Қатарды жалғастыр: 81 → 27 → 9 → ?","Continue the series: 81 → 27 → 9 → ?",choice,FALSE,"[{""text"": ""3"", ""value"": 1}, {""text"": ""1"", ""value"": 0}, {""text"": ""6"", ""value"": 0}, {""text"": ""4"", ""value"": 0}]"
COG_LOG_035,COGNITIVE,logic,"Продолжи ряд: ■ ▲ ■ ● → ■ ▲ ■ ● → ?","Қатарды жалғастыр: ■ ▲ ■ ● → ■ ▲ ■ ● → ?","Continue the series: ■ ▲ ■ ● → ■ ▲ ■ ● → ?",choice,FALSE,"[{""text"": ""■ ▲ ■ ●"", ""value"": 1}, {""text"": ""● ■ ▲ ■"", ""value"": 0}, {""text"": ""▲ ■ ● ■"", ""value"": 0}]"
COG_LOG_036,COGNITIVE,logic,"Продолжи ряд: 2 → 3 → 5 → 8 → ?","Қатарды жалғастыр: 2 → 3 → 5 → 8 → ?","Continue the series: 2 → 3 → 5 → 8 → ?",choice,FALSE,"[{""text"": ""13"", ""value"": 1}, {""text"": ""12"", ""value"": 0}, {""text"": ""11"", ""value"": 0}, {""text"": ""10"", ""value"": 0}]"
COG_LOG_037,COGNITIVE,logic,"Продолжи ряд: H → L → P → ?","Қатарды жалғастыр: H → L → P → ?","Continue the series: H → L → P → ?",choice,FALSE,"[{""text"": ""T"", ""value"": 1}, {""text"": ""S"", ""value"": 0}, {""text"": ""R"", ""value"": 0}, {""text"": ""Q"", ""value"": 0}]"
COG_LOG_038,COGNITIVE,logic,"Продолжи ряд: ▲ ● ▲ ▲ ● → ?","Қатарды жалғастыр: ▲ ● ▲ ▲ ● → ?","Continue the series: ▲ ● ▲ ▲ ● → ?",choice,FALSE,"[{""text"": ""▲"", ""value"": 1}, {""text"": ""●"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_LOG_039,COGNITIVE,logic,"Продолжи ряд: 6 → 12 → 24 → ?","Қатарды жалғастыр: 6 → 12 → 24 → ?","Continue the series: 6 → 12 → 24 → ?",choice,FALSE,"[{""text"": ""48"", ""value"": 1}, {""text"": ""36"", ""value"": 0}, {""text"": ""30"", ""value"": 0}, {""text"": ""40"", ""value"": 0}]"
COG_LOG_040,COGNITIVE,logic,"Продолжи ряд: Z → W → T → ?","Қатарды жалғастыр: Z → W → T → ?","Continue the series: Z → W → T → ?",choice,FALSE,"[{""text"": ""Q"", ""value"": 1}, {""text"": ""R"", ""value"": 0}, {""text"": ""P"", ""value"": 0}, {""text"": ""S"", ""value"": 0}]"
COG_LOG_041,COGNITIVE,logic,"Матрица: ▲ → ●, ■ → ?","Матрица: ▲ → ●, ■ → ?","Matrix: ▲ → ●, ■ → ?",choice,FALSE,"[{""text"": ""●"", ""value"": 1}, {""text"": ""▲"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_LOG_042,COGNITIVE,logic,"Матрица: 2 → 4, 3 → ?","Матрица: 2 → 4, 3 → ?","Matrix: 2 → 4, 3 → ?",choice,FALSE,"[{""text"": ""6"", ""value"": 1}, {""text"": ""5"", ""value"": 0}, {""text"": ""9"", ""value"": 0}]"
COG_LOG_043,COGNITIVE,logic,"Матрица: A → C, B → ?","Матрица: A → C, B → ?","Matrix: A → C, B → ?",choice,FALSE,"[{""text"": ""D"", ""value"": 1}, {""text"": ""C"", ""value"": 0}, {""text"": ""E"", ""value"": 0}]"
COG_LOG_044,COGNITIVE,logic,"Матрица: ▲ ●, ● ▲, ?","Матрица: ▲ ●, ● ▲, ?","Matrix: ▲ ●, ● ▲, ?",choice,FALSE,"[{""text"": ""▲ ●"", ""value"": 1}, {""text"": ""● ●"", ""value"": 0}, {""text"": ""▲ ▲"", ""value"": 0}]"
COG_LOG_045,COGNITIVE,logic,"Матрица: 1 → 1, 2 → ?","Матрица: 1 → 1, 2 → ?","Matrix: 1 → 1, 2 → ?",choice,FALSE,"[{""text"": ""4"", ""value"": 1}, {""text"": ""2"", ""value"": 0}, {""text"": ""3"", ""value"": 0}]"
COG_LOG_046,COGNITIVE,logic,"Матрица: ■ → ▲, ▲ → ?","Матрица: ■ → ▲, ▲ → ?","Matrix: ■ → ▲, ▲ → ?",choice,FALSE,"[{""text"": ""■"", ""value"": 1}, {""text"": ""▲"", ""value"": 0}, {""text"": ""●"", ""value"": 0}]"
COG_LOG_047,COGNITIVE,logic,"Матрица: 3 → 9, 4 → ?","Матрица: 3 → 9, 4 → ?","Matrix: 3 → 9, 4 → ?",choice,FALSE,"[{""text"": ""16"", ""value"": 1}, {""text"": ""12"", ""value"": 0}, {""text"": ""20"", ""value"": 0}]"
COG_LOG_048,COGNITIVE,logic,"Матрица: A → B, C → ?","Матрица: A → B, C → ?","Matrix: A → B, C → ?",choice,FALSE,"[{""text"": ""D"", ""value"": 1}, {""text"": ""E"", ""value"": 0}, {""text"": ""F"", ""value"": 0}]"
COG_LOG_049,COGNITIVE,logic,"Матрица: ● ●, ▲ ▲, ?","Матрица: ● ●, ▲ ▲, ?","Matrix: ● ●, ▲ ▲, ?",choice,FALSE,"[{""text"": ""■ ■"", ""value"": 1}, {""text"": ""● ▲"", ""value"": 0}, {""text"": ""■"", ""value"": 0}]"
COG_LOG_050,COGNITIVE,logic,"Матрица: 5 → 25, 6 → ?","Матрица: 5 → 25, 6 → ?","Matrix: 5 → 25, 6 → ?",choice,FALSE,"[{""text"": ""36"", ""value"": 1}, {""text"": ""30"", ""value"": 0}, {""text"": ""42"", ""value"": 0}]"
COG_LOG_051,COGNITIVE,logic,"Матрица: ▲ → ▲ ▲, ● → ?","Матрица: ▲ → ▲ ▲, ● → ?","Matrix: ▲ → ▲ ▲, ● → ?",choice,FALSE,"[{""text"": ""● ●"", ""value"": 1}, {""text"": ""●"", ""value"": 0}, {""text"": ""▲ ▲"", ""value"": 0}]"
COG_LOG_052,COGNITIVE,logic,"Матрица: B → D, C → ?","Матрица: B → D, C → ?","Matrix: B → D, C → ?",choice,FALSE,"[{""text"": ""E"", ""value"": 1}, {""text"": ""F"", ""value"": 0}, {""text"": ""D"", ""value"": 0}]"
COG_LOG_053,COGNITIVE,logic,"Матрица: 2 → 6, 3 → ?","Матрица: 2 → 6, 3 → ?","Matrix: 2 → 6, 3 → ?",choice,FALSE,"[{""text"": ""9"", ""value"": 1}, {""text"": ""8"", ""value"": 0}, {""text"": ""12"", ""value"": 0}]"
COG_LOG_054,COGNITIVE,logic,"Матрица: ■ → ●, ● → ?","Матрица: ■ → ●, ● → ?","Matrix: ■ → ●, ● → ?",choice,FALSE,"[{""text"": ""▲"", ""value"": 1}, {""text"": ""■"", ""value"": 0}, {""text"": ""●"", ""value"": 0}]"
COG_LOG_055,COGNITIVE,logic,"Матрица: A → D, B → ?","Матрица: A → D, B → ?","Matrix: A → D, B → ?",choice,FALSE,"[{""text"": ""E"", ""value"": 1}, {""text"": ""C"", ""value"": 0}, {""text"": ""F"", ""value"": 0}]"
COG_LOG_056,COGNITIVE,logic,"Матрица: 4 → 2, 8 → ?","Матрица: 4 → 2, 8 → ?","Matrix: 4 → 2, 8 → ?",choice,FALSE,"[{""text"": ""4"", ""value"": 1}, {""text"": ""2"", ""value"": 0}, {""text"": ""6"", ""value"": 0}]"
