code,module,category,text_ru,text_kz,text_en,type,is_reverse,options
RIA_C_051,RIASEC,Conventional,Мне нравится работать по расписанию,Кесте бойынша жұмыс істеуді ұнатамын,I like working by schedule,scale,FALSE,
RIA_C_052,RIASEC,Conventional,Я предпочитаю стабильные процессы,Тұрақты процестерді қалаймын,I prefer stable processes,scale,FALSE,
RIA_C_053,RIASEC,Conventional,Мне комфортно выполнять формальные требования,Ресми талаптарды орындау ыңғайлы,I am comfortable meeting formal requirements,scale,FALSE,
RIA_C_054,RIASEC,Conventional,Я люблю задачи с четкими критериями,Нақты критерийлері бар тапсырмаларды ұнатамын,I like tasks with clear criteria,scale,FALSE,
RIA_C_055,RIASEC,Conventional,Мне важно следовать установленным процедурам,Белгіленген процедураларды сақтау маңызды,It is important to follow established procedures,scale,FALSE,
RIA_C_056,RIASEC,Conventional,Я получаю удовольствие от аккуратного выполнения,Ұқыпты орындаудан ләззат аламын,I enjoy careful execution,scale,FALSE,
RIA_C_057,RIASEC,Conventional,Мне нравится поддерживать порядок в документах,Құжаттарда тәртіп сақтауды ұнатамын,I like maintaining order in documents,scale,FALSE,
RIA_C_058,RIASEC,Conventional,Я предпочитаю предсказуемую работу,Болжамды жұмысты қалаймын,I prefer predictable work,scale,FALSE,
RIA_C_059,RIASEC,Conventional,Мне комфортно работать в системе,Жүйеде жұмыс істеу ыңғайлы,I am comfortable working within systems,scale,FALSE,
RIA_C_060,RIASEC,Conventional,Я люблю структурированные данные,Құрылымды деректерді ұнатамын,I like structured data,scale,FALSE,
RIA_C_061,RIASEC,Conventional,"Мне важно, чтобы задачи были четко описаны",Тапсырмалар нақты сипатталғаны маңызды,It is important that tasks are clearly described,scale,FALSE,
RIA_C_062,RIASEC,Conventional,Я получаю удовольствие от регламентированной работы,Регламенттелген жұмыстан ләззат аламын,I enjoy regulated work,scale,FALSE,
RIA_C_063,RIASEC,Conventional,Мне нравится работать с учетной информацией,Есептік ақпаратпен жұмыс істеуді ұнатамын,I like working with records,scale,FALSE,
RIA_C_064,RIASEC,Conventional,Я предпочитаю формализованные процессы,Формалданған процестерді қалаймын,I prefer formalized processes,scale,FALSE,
RIA_C_065,RIASEC,Conventional,Мне комфортно соблюдать инструкции,Нұсқауларды сақтау ыңғайлы,I am comfortable following instructions,scale,FALSE,
RIA_C_066,RIASEC,Conventional,"Я люблю задачи, где важна последовательность",Кезектілік маңызды тапсырмаларды ұнатамын,I like tasks where sequence matters,scale,FALSE,
RIA_C_067,RIASEC,Conventional,"Мне важно, чтобы работа была организована",Жұмыстың ұйымдастырылғаны маңызды,It is important that work is organized,scale,FALSE,
RIA_C_068,RIASEC,Conventional,Я получаю удовольствие от системности,Жүйеліліктен ләззат аламын,I enjoy systematic work,scale,FALSE,
RIA_C_069,RIASEC,Conventional,Мне нравится проверять соответствие правилам,Ережелерге сәйкестікті тексеруді ұнатамын,I like checking compliance with rules,scale,FALSE,
RIA_C_070,RIASEC,Conventional,Я предпочитаю упорядоченный подход,Ретті тәсілді қалаймын,I prefer an orderly approach,scale,FALSE,
RIA_C_071,RIASEC,Conventional,Мне комфортно работать в стабильной среде,Тұрақты ортада жұмыс істеу ыңғайлы,I am comfortable in a stable environment,scale,FALSE,
RIA_C_072,RIASEC,Conventional,Я люблю точность и аккуратность,Дәлдік пен ұқыптылықты ұнатамын,I like precision and accuracy,scale,FALSE,
RIA_C_073,RIASEC,Conventional,Мне важно следовать установленным стандартам,Белгіленген стандарттарды сақтау маңызды,It is important to follow established standards,scale,FALSE,
RIA_C_074,RIASEC,Conventional,Я получаю удовольствие от структурированных задач,Құрылымды тапсырмалардан ләззат аламын,I enjoy structured tasks,scale,FALSE,
RIA_C_075,RIASEC,Conventional,Мне нравится работать с отчетами и формами,Есептер мен формалармен жұмыс істеуді ұнатамын,I like working with reports and forms,scale,FALSE,
RIA_C_076,RIASEC,Conventional,Я предпочитаю ясные и четкие требования,Анық әрі нақты талаптарды қалаймын,I prefer clear and precise requirements,scale,FALSE,
RIA_C_077,RIASEC,Conventional,Мне комфортно выполнять регламентированную работу,Регламенттелген жұмысты орындау ыңғайлы,I am comfortable performing regulated work,scale,FALSE,
RIA_C_078,RIASEC,Conventional,Я люблю поддерживать порядок в процессах,Процестерде тәртіп сақтауды ұнатамын,I like maintaining order in processes,scale,FALSE,
RIA_C_079,RIASEC,Conventional,"Мне важно, чтобы все было предсказуемо",Барлығы болжамды болғаны маңызды,It is important that everything is predictable,scale,FALSE,
RIA_C_080,RIASEC,Conventional,Я получаю удовольствие от формальной организации,Ресми ұйымдастырудан ләззат аламын,I enjoy formal organization,scale,FALSE,
RIA_C_081,RIASEC,Conventional,Мне нравится систематизировать и классифицировать,Жүйелеу және жіктеуді ұнатамын,I like systematizing and classifying,scale,FALSE,
RIA_C_082,RIASEC,Conventional,Я предпочитаю четкую иерархию,Нақты иерархияны қалаймын,I prefer a clear hierarchy,scale,FALSE,
RIA_C_083,RIASEC,Conventional,Мне комфортно работать с инструкциями и правилами,Нұсқаулар мен ережелермен жұмыс істеу ыңғайлы,I am comfortable working with instructions and rules,scale,FALSE,
RIA_C_084,RIASEC,Conventional,"Я люблю задачи, где важна аккуратность",Ұқыптылық маңызды тапсырмаларды ұнатамын,I like tasks where neatness matters,scale,FALSE,
RIA_C_085,RIASEC,Conventional,Мне важно соблюдать порядок и структуру,Тәртіп пен құрылымды сақтау маңызды,It is important to maintain order and structure,scale,FALSE,
RIA_C_086,RIASEC,Conventional,Я получаю удовольствие от организованной деятельности,Ұйымдастырылған қызметтен ләззат аламын,I enjoy organized activity,scale,FALSE,
RIA_C_087,RIASEC,Conventional,Мне нравится работать по стандартам,Стандарттар бойынша жұмыс істеуді ұнатамын,I like working by standards,scale,FALSE,
RIA_C_088,RIASEC,Conventional,Я предпочитаю формальные подходы,Ресми тәсілдерді қалаймын,I prefer formal approaches,scale,FALSE,
RIA_C_089,RIASEC,Conventional,Мне комфортно работать с регламентами,Регламенттермен жұмыс істеу ыңғайлы,I am comfortable working with regulations,scale,FALSE,
RIA_C_090,RIASEC,Conventional,Я люблю структурированную информацию,Құрылымды ақпаратты ұнатамын,I like structured information,scale,FALSE,
RIA_C_091,RIASEC,Conventional,"Мне важно, чтобы процессы были понятными",Процестердің түсінікті болғаны маңызды,It is important that processes are clear,scale,FALSE,
RIA_C_092,RIASEC,Conventional,Я получаю удовольствие от упорядоченной работы,Ретті жұмыстан ләззат аламын,I enjoy orderly work,scale,FALSE,
RIA_C_093,RIASEC,Conventional,Мне нравится следовать установленным правилам,Белгіленген ережелерді сақтағанды ұнатамын,I like following established rules,scale,FALSE,
RIA_C_094,RIASEC,Conventional,Я предпочитаю стабильность и предсказуемость,Тұрақтылық пен болжамдылықты қалаймын,I prefer stability and predictability,scale,FALSE,
RIA_C_095,RIASEC,Conventional,Мне комфортно работать с системами учета,Есеп жүйелерімен жұмыс істеу ыңғайлы,I am comfortable working with accounting systems,scale,FALSE,
RIA_C_096,RIASEC,Conventional,Я люблю точные и четкие задачи,Дәл және нақты тапсырмаларды ұнатамын,I like precise and clear tasks,scale,FALSE,
RIA_C_097,RIASEC,Conventional,Мне важно соблюдать инструкции и требования,Нұсқаулар мен талаптарды сақтау маңызды,It is important to follow instructions and requirements,scale,FALSE,
RIA_C_098,RIASEC,Conventional,Я получаю удовольствие от структурного подхода,Құрылымдық тәсілден ләззат аламын,I enjoy a structured approach,scale,FALSE,
RIA_C_099,RIASEC,Conventional,Мне нравится организовывать данные,Деректерді ұйымдастыруды ұнатамын,I like organizing data,scale,FALSE,
RIA_C_100,RIASEC,Conventional,Я люблю порядок и системность,Мен тәртіп пен жүйелілікті ұнатамын,I like order and systematic work,scale,FALSE,
